SiteID,987358,Site Timezone,-9,Data Timezone,0,Longitude,-150.24704,Latitude,61.13556
Year,Month,Day,Hour,Minute,wind direction at 80m (deg),wind speed at 80m (m/s)
2018,1,1,0,0,59.1,8.92
2018,1,1,1,0,6.53,9.58
2018,1,1,2,0,11.700000000000001,8.22
2018,1,1,3,0,3.35,8.83
2018,1,1,4,0,358.53000000000003,9.76
2018,1,1,5,0,3.22,9.43
2018,1,1,6,0,0.58,10.4
2018,1,1,7,0,1.19,10.85
2018,1,1,8,0,3.42,11.86
2018,1,1,9,0,2.89,11.24
2018,1,1,10,0,5.61,9.89
2018,1,1,11,0,8.6,7.62
2018,1,1,12,0,54.89,3.7
2018,1,1,13,0,97.31,4.84
2018,1,1,14,0,88.92,5.67
2018,1,1,15,0,98.39,9.08
2018,1,1,16,0,88.04,5.18
2018,1,1,17,0,36.87,2.95
2018,1,1,18,0,0.81,5.26
2018,1,1,19,0,357.58,8.31
2018,1,1,20,0,4.87,10.26
2018,1,1,21,0,1.74,9.39
2018,1,1,22,0,358.96,10.83
2018,1,1,23,0,0.92,10.93
2018,1,2,0,0,358.28000000000003,11.39
2018,1,2,1,0,2.23,11.1
2018,1,2,2,0,21.46,8
2018,1,2,3,0,24.76,9.82
2018,1,2,4,0,31.98,8.3
2018,1,2,5,0,99.91,16.55
2018,1,2,6,0,90.78,11.5
2018,1,2,7,0,113.8,20.91
2018,1,2,8,0,121.61,25.59
2018,1,2,9,0,125.14,27.59
2018,1,2,10,0,124.05,31.57
2018,1,2,11,0,127.2,32.46
2018,1,2,12,0,124.54,32.13
2018,1,2,13,0,124.43,30.45
2018,1,2,14,0,124.5,27.71
2018,1,2,15,0,126.10000000000001,27.17
2018,1,2,16,0,126.39,30.01
2018,1,2,17,0,126.02,29.91
2018,1,2,18,0,131.32,26.96
2018,1,2,19,0,128.53,26.16
2018,1,2,20,0,139.46,13.27
2018,1,2,21,0,137.92000000000002,20.080000000000002
2018,1,2,22,0,133.28,21.990000000000002
2018,1,2,23,0,131.97,21.42
2018,1,3,0,0,130.89000000000001,19.71
2018,1,3,1,0,130.82,12.69
2018,1,3,2,0,127.84,19.93
2018,1,3,3,0,132.97,19.56
2018,1,3,4,0,129.97,19.07
2018,1,3,5,0,130.96,17.31
2018,1,3,6,0,130.68,14.66
2018,1,3,7,0,132.07,10.51
2018,1,3,8,0,133.05,11.18
2018,1,3,9,0,137.8,10
2018,1,3,10,0,148.53,10.23
2018,1,3,11,0,140.46,8.86
2018,1,3,12,0,201.17000000000002,9.6
2018,1,3,13,0,191.32,9.83
2018,1,3,14,0,186.70000000000002,9.76
2018,1,3,15,0,176.77,8.72
2018,1,3,16,0,176.45000000000002,11.23
2018,1,3,17,0,187.48,10.67
2018,1,3,18,0,157.49,8.120000000000001
2018,1,3,19,0,170.65,10.48
2018,1,3,20,0,181.33,11.73
2018,1,3,21,0,173.39000000000001,12.21
2018,1,3,22,0,182.27,12.27
2018,1,3,23,0,191.47,13.3
2018,1,4,0,0,180.93,11.97
2018,1,4,1,0,191.95000000000002,13.1
2018,1,4,2,0,190.01,12.75
2018,1,4,3,0,192.4,14.31
2018,1,4,4,0,194.52,13.76
2018,1,4,5,0,187.68,12.72
2018,1,4,6,0,187.3,12.74
2018,1,4,7,0,194.07,13.74
2018,1,4,8,0,202.75,12.76
2018,1,4,9,0,178.63,9.64
2018,1,4,10,0,188.45000000000002,9.59
2018,1,4,11,0,182.43,8.46
2018,1,4,12,0,188.64000000000001,9.83
2018,1,4,13,0,194.95000000000002,10.290000000000001
2018,1,4,14,0,220.78,8.66
2018,1,4,15,0,202.4,3.25
2018,1,4,16,0,205.85,4.15
2018,1,4,17,0,204.08,2.61
2018,1,4,18,0,230.36,1.87
2018,1,4,19,0,3.59,1.98
2018,1,4,20,0,13.01,4.49
2018,1,4,21,0,17.31,4.7700000000000005
2018,1,4,22,0,19.67,4.76
2018,1,4,23,0,20.240000000000002,5.86
2018,1,5,0,0,14.47,6.2
2018,1,5,1,0,14.56,7.140000000000001
2018,1,5,2,0,8.07,7.82
2018,1,5,3,0,3.06,8.92
2018,1,5,4,0,358.43,10.450000000000001
2018,1,5,5,0,354.17,11.14
2018,1,5,6,0,357.93,11.18
2018,1,5,7,0,0.81,10.8
2018,1,5,8,0,7.84,9.540000000000001
2018,1,5,9,0,10.870000000000001,9.09
2018,1,5,10,0,5.5200000000000005,9.290000000000001
2018,1,5,11,0,355.97,7.73
2018,1,5,12,0,3.23,8.27
2018,1,5,13,0,357.29,8.89
2018,1,5,14,0,353.03000000000003,7.930000000000001
2018,1,5,15,0,301.07,3.79
2018,1,5,16,0,347.71,2.7
2018,1,5,17,0,29.52,4.78
2018,1,5,18,0,29.44,5.87
2018,1,5,19,0,21.71,9.24
2018,1,5,20,0,15.370000000000001,9.3
2018,1,5,21,0,13.77,9.11
2018,1,5,22,0,17.93,8.52
2018,1,5,23,0,22.88,7.74
2018,1,6,0,0,27.43,7.26
2018,1,6,1,0,52.64,6.98
2018,1,6,2,0,60.01,6.79
2018,1,6,3,0,27.54,6.87
2018,1,6,4,0,15.97,5.9
2018,1,6,5,0,7.63,6.03
2018,1,6,6,0,12.040000000000001,6.86
2018,1,6,7,0,25.060000000000002,6.24
2018,1,6,8,0,29.490000000000002,5.53
2018,1,6,9,0,15.92,8.16
2018,1,6,10,0,11.03,8.57
2018,1,6,11,0,2.24,10.05
2018,1,6,12,0,359.64,12.02
2018,1,6,13,0,5.0600000000000005,12.05
2018,1,6,14,0,5.8,11.41
2018,1,6,15,0,7.58,12.15
2018,1,6,16,0,5.68,10.97
2018,1,6,17,0,5.0600000000000005,11.28
2018,1,6,18,0,4.47,11.25
2018,1,6,19,0,11.5,11.06
2018,1,6,20,0,7.97,10.35
2018,1,6,21,0,11.53,9.36
2018,1,6,22,0,17.650000000000002,8.41
2018,1,6,23,0,9.99,8.23
2018,1,7,0,0,8.15,7.9
2018,1,7,1,0,7.48,8.27
2018,1,7,2,0,8.540000000000001,8.85
2018,1,7,3,0,17.61,8.9
2018,1,7,4,0,16.26,10.24
2018,1,7,5,0,10.950000000000001,11.08
2018,1,7,6,0,9.21,10.09
2018,1,7,7,0,16.3,10.370000000000001
2018,1,7,8,0,13.46,10.78
2018,1,7,9,0,4.5600000000000005,12.620000000000001
2018,1,7,10,0,5.49,12.1
2018,1,7,11,0,5.16,11.88
2018,1,7,12,0,2.92,11.42
2018,1,7,13,0,6.45,10.77
2018,1,7,14,0,8.63,10.46
2018,1,7,15,0,15.860000000000001,9.76
2018,1,7,16,0,14.19,9.57
2018,1,7,17,0,11.700000000000001,10.870000000000001
2018,1,7,18,0,18.94,8.620000000000001
2018,1,7,19,0,21.650000000000002,7.94
2018,1,7,20,0,19.98,8.28
2018,1,7,21,0,21.47,7.9
2018,1,7,22,0,17.94,8.35
2018,1,7,23,0,24.41,8.16
2018,1,8,0,0,24.080000000000002,8.51
2018,1,8,1,0,15.6,8.73
2018,1,8,2,0,15.860000000000001,8.84
2018,1,8,3,0,16.6,8.47
2018,1,8,4,0,18.650000000000002,8
2018,1,8,5,0,16.78,8.05
2018,1,8,6,0,16.17,7.82
2018,1,8,7,0,12.450000000000001,7.91
2018,1,8,8,0,12.59,7.18
2018,1,8,9,0,20.3,4.99
2018,1,8,10,0,21.13,4.79
2018,1,8,11,0,30.17,4.5600000000000005
2018,1,8,12,0,38.33,4.03
2018,1,8,13,0,33.13,3.72
2018,1,8,14,0,16.87,4
2018,1,8,15,0,0.9,5.32
2018,1,8,16,0,318.76,2.92
2018,1,8,17,0,327.45,1.29
2018,1,8,18,0,342.05,1.47
2018,1,8,19,0,300.09000000000003,1.52
2018,1,8,20,0,345.2,2.5500000000000003
2018,1,8,21,0,349.57,2.7800000000000002
2018,1,8,22,0,1.76,3.88
2018,1,8,23,0,24.6,4.57
2018,1,9,0,0,63.190000000000005,3.3200000000000003
2018,1,9,1,0,47,3.65
2018,1,9,2,0,23.73,7.72
2018,1,9,3,0,22.34,9.91
2018,1,9,4,0,25.53,10.61
2018,1,9,5,0,27.17,10.46
2018,1,9,6,0,24.42,10.46
2018,1,9,7,0,26.01,11.99
2018,1,9,8,0,23.14,13.24
2018,1,9,9,0,20.5,14
2018,1,9,10,0,21.69,15.15
2018,1,9,11,0,22.51,15.64
2018,1,9,12,0,19.900000000000002,15.75
2018,1,9,13,0,16.990000000000002,15.47
2018,1,9,14,0,18.12,15.43
2018,1,9,15,0,18.14,15.35
2018,1,9,16,0,17.02,14.56
2018,1,9,17,0,13.74,13.870000000000001
2018,1,9,18,0,12.77,12.99
2018,1,9,19,0,15.48,12.68
2018,1,9,20,0,17.86,11.63
2018,1,9,21,0,18.240000000000002,10.27
2018,1,9,22,0,17.96,9.49
2018,1,9,23,0,15.1,9.49
2018,1,10,0,0,14.08,9.700000000000001
2018,1,10,1,0,13.8,10.05
2018,1,10,2,0,15.280000000000001,10.28
2018,1,10,3,0,15.4,10.18
2018,1,10,4,0,14.780000000000001,10.42
2018,1,10,5,0,14.82,11.16
2018,1,10,6,0,13.01,11.06
2018,1,10,7,0,13.48,10.870000000000001
2018,1,10,8,0,15.16,10.59
2018,1,10,9,0,16.91,10.61
2018,1,10,10,0,16.45,10.28
2018,1,10,11,0,15.09,10.52
2018,1,10,12,0,16.6,10.77
2018,1,10,13,0,13.96,10.83
2018,1,10,14,0,15.18,10.91
2018,1,10,15,0,13.93,10.72
2018,1,10,16,0,15.97,10.57
2018,1,10,17,0,14.46,10.41
2018,1,10,18,0,17.79,10.43
2018,1,10,19,0,14.780000000000001,10.17
2018,1,10,20,0,15.620000000000001,9.47
2018,1,10,21,0,17.61,9.51
2018,1,10,22,0,18.580000000000002,9.08
2018,1,10,23,0,18.51,9.01
2018,1,11,0,0,19.45,9.46
2018,1,11,1,0,20.8,9.07
2018,1,11,2,0,18.71,8.97
2018,1,11,3,0,15.23,9.120000000000001
2018,1,11,4,0,17.96,9.040000000000001
2018,1,11,5,0,17.5,9.21
2018,1,11,6,0,18.080000000000002,9.84
2018,1,11,7,0,19.39,9.96
2018,1,11,8,0,17.080000000000002,9.88
2018,1,11,9,0,16.67,9.76
2018,1,11,10,0,15.89,9.27
2018,1,11,11,0,16.02,8.790000000000001
2018,1,11,12,0,14.58,8.24
2018,1,11,13,0,19.85,7.86
2018,1,11,14,0,22.41,8
2018,1,11,15,0,18.97,8.22
2018,1,11,16,0,17.29,8.3
2018,1,11,17,0,13.82,8.91
2018,1,11,18,0,19.080000000000002,9.05
2018,1,11,19,0,18.28,9.450000000000001
2018,1,11,20,0,16.65,9.63
2018,1,11,21,0,16.01,9.450000000000001
2018,1,11,22,0,13.67,9.91
2018,1,11,23,0,15.4,11.06
2018,1,12,0,0,11.120000000000001,11.16
2018,1,12,1,0,11.07,11.22
2018,1,12,2,0,10.28,11.19
2018,1,12,3,0,10.65,12.22
2018,1,12,4,0,11.09,11.34
2018,1,12,5,0,12.49,10.68
2018,1,12,6,0,13.84,10.9
2018,1,12,7,0,20.28,11.290000000000001
2018,1,12,8,0,13.67,11.55
2018,1,12,9,0,13.3,11.27
2018,1,12,10,0,14.280000000000001,11.28
2018,1,12,11,0,9.58,11
2018,1,12,12,0,9.58,11.56
2018,1,12,13,0,10.290000000000001,11.08
2018,1,12,14,0,9.49,11.17
2018,1,12,15,0,10.620000000000001,11.14
2018,1,12,16,0,359.84000000000003,11.28
2018,1,12,17,0,5.93,10.82
2018,1,12,18,0,7.0600000000000005,10.55
2018,1,12,19,0,7.72,10.86
2018,1,12,20,0,7.16,10.56
2018,1,12,21,0,5.03,11.3
2018,1,12,22,0,8.16,11.620000000000001
2018,1,12,23,0,5.44,12.96
2018,1,13,0,0,1.95,12.27
2018,1,13,1,0,3.21,13.290000000000001
2018,1,13,2,0,8.370000000000001,13.99
2018,1,13,3,0,9.1,14.42
2018,1,13,4,0,12.040000000000001,14.22
2018,1,13,5,0,3.72,13.530000000000001
2018,1,13,6,0,7.69,13.76
2018,1,13,7,0,11.43,11.6
2018,1,13,8,0,28.94,8.51
2018,1,13,9,0,18.36,9.89
2018,1,13,10,0,52.32,7.58
2018,1,13,11,0,58.67,5.58
2018,1,13,12,0,73.11,7.11
2018,1,13,13,0,74.88,8.35
2018,1,13,14,0,142.38,19.11
2018,1,13,15,0,159.05,8.02
2018,1,13,16,0,4.71,9.76
2018,1,13,17,0,14.48,8.32
2018,1,13,18,0,13.91,10.790000000000001
2018,1,13,19,0,359.73,12.69
2018,1,13,20,0,19.09,12.48
2018,1,13,21,0,62.99,9.85
2018,1,13,22,0,39.71,12.18
2018,1,13,23,0,25.2,19.8
2018,1,14,0,0,47.58,14.93
2018,1,14,1,0,60.59,15.74
2018,1,14,2,0,112.04,30.52
2018,1,14,3,0,126.82000000000001,32.17
2018,1,14,4,0,168.57,12.27
2018,1,14,5,0,140.93,11.33
2018,1,14,6,0,131.64000000000001,15.870000000000001
2018,1,14,7,0,133.81,20.28
2018,1,14,8,0,128.86,21.400000000000002
2018,1,14,9,0,125.51,23.990000000000002
2018,1,14,10,0,127.12,25.080000000000002
2018,1,14,11,0,126.12,26.87
2018,1,14,12,0,126.01,26.04
2018,1,14,13,0,127.60000000000001,26.21
2018,1,14,14,0,127.75,26.03
2018,1,14,15,0,128.75,24.63
2018,1,14,16,0,127.35000000000001,24.75
2018,1,14,17,0,129.13,24.32
2018,1,14,18,0,124.86,22.2
2018,1,14,19,0,105.91,12.93
2018,1,14,20,0,104.52,5.13
2018,1,14,21,0,126.76,15.14
2018,1,14,22,0,116.62,11.16
2018,1,14,23,0,17.75,1.02
2018,1,15,0,0,80.46000000000001,6.04
2018,1,15,1,0,89.48,5.2700000000000005
2018,1,15,2,0,96.26,5.09
2018,1,15,3,0,119.02,11.55
2018,1,15,4,0,122.45,12.790000000000001
2018,1,15,5,0,122.15,13.200000000000001
2018,1,15,6,0,99.67,5.5
2018,1,15,7,0,76.17,4.25
2018,1,15,8,0,14.540000000000001,3.7
2018,1,15,9,0,13.57,6.3100000000000005
2018,1,15,10,0,11.65,6.97
2018,1,15,11,0,4.32,7.21
2018,1,15,12,0,6.61,8.16
2018,1,15,13,0,4.67,6.84
2018,1,15,14,0,4.58,3.11
2018,1,15,15,0,15.51,2.36
2018,1,15,16,0,28.53,2.73
2018,1,15,17,0,352.88,0.18
2018,1,15,18,0,190.93,1.6600000000000001
2018,1,15,19,0,202.24,2.06
2018,1,15,20,0,210.52,1.73
2018,1,15,21,0,234.99,1.58
2018,1,15,22,0,300.3,1.85
2018,1,15,23,0,329.64,3.27
2018,1,16,0,0,359.42,2.84
2018,1,16,1,0,15.13,4.28
2018,1,16,2,0,5.08,7.68
2018,1,16,3,0,23.03,9.48
2018,1,16,4,0,8.870000000000001,9.92
2018,1,16,5,0,6.61,11.17
2018,1,16,6,0,12.65,10.98
2018,1,16,7,0,13.32,11.56
2018,1,16,8,0,8.84,12.89
2018,1,16,9,0,3.5300000000000002,12.65
2018,1,16,10,0,6.0600000000000005,12.85
2018,1,16,11,0,10.66,11.89
2018,1,16,12,0,4.3500000000000005,14.15
2018,1,16,13,0,4.5,15.530000000000001
2018,1,16,14,0,1.6300000000000001,15.48
2018,1,16,15,0,9.84,13.47
2018,1,16,16,0,5.91,11.200000000000001
2018,1,16,17,0,1,9.51
2018,1,16,18,0,4.2,8.74
2018,1,16,19,0,18.46,3.75
2018,1,16,20,0,7.46,6.0600000000000005
2018,1,16,21,0,352.99,7.87
2018,1,16,22,0,17.88,5.17
2018,1,16,23,0,68.68,6.25
2018,1,17,0,0,28.580000000000002,3.5300000000000002
2018,1,17,1,0,18.97,5.45
2018,1,17,2,0,341.52,3.39
2018,1,17,3,0,50.29,6.94
2018,1,17,4,0,71.06,5.48
2018,1,17,5,0,68.5,8.21
2018,1,17,6,0,39.94,6.72
2018,1,17,7,0,52.99,4.14
2018,1,17,8,0,26.91,6.29
2018,1,17,9,0,48.54,3.34
2018,1,17,10,0,39.95,9.31
2018,1,17,11,0,52.17,3.67
2018,1,17,12,0,18.84,9.28
2018,1,17,13,0,18.73,6.41
2018,1,17,14,0,9.47,9.77
2018,1,17,15,0,7.47,8.5
2018,1,17,16,0,10.48,8.290000000000001
2018,1,17,17,0,13.98,6.4
2018,1,17,18,0,9,8.84
2018,1,17,19,0,18.400000000000002,6.58
2018,1,17,20,0,83.26,3.27
2018,1,17,21,0,116.34,14.23
2018,1,17,22,0,102.68,7.13
2018,1,17,23,0,122.95,23.12
2018,1,18,0,0,126.65,25.1
2018,1,18,1,0,134.17000000000002,23.77
2018,1,18,2,0,141.98,20.13
2018,1,18,3,0,128.31,17.36
2018,1,18,4,0,124.39,21.09
2018,1,18,5,0,104.8,14.32
2018,1,18,6,0,22.04,5.82
2018,1,18,7,0,13.59,8.21
2018,1,18,8,0,12.89,7.41
2018,1,18,9,0,9.76,8.59
2018,1,18,10,0,25.13,7.13
2018,1,18,11,0,16.66,7.8
2018,1,18,12,0,21.900000000000002,7.16
2018,1,18,13,0,25.35,6.87
2018,1,18,14,0,14.5,8.040000000000001
2018,1,18,15,0,10.39,9.69
2018,1,18,16,0,6.23,9.21
2018,1,18,17,0,10.950000000000001,8.05
2018,1,18,18,0,4.89,8.09
2018,1,18,19,0,3.17,7.38
2018,1,18,20,0,29.91,3.87
2018,1,18,21,0,57.34,2.35
2018,1,18,22,0,42.980000000000004,1.45
2018,1,18,23,0,44.18,2.08
2018,1,19,0,0,36.14,1.07
2018,1,19,1,0,40.58,0.71
2018,1,19,2,0,73.96000000000001,0.55
2018,1,19,3,0,180.09,1.8800000000000001
2018,1,19,4,0,180.32,1.93
2018,1,19,5,0,198.02,2.63
2018,1,19,6,0,188.32,2.62
2018,1,19,7,0,210.88,2.71
2018,1,19,8,0,228.63,1.3800000000000001
2018,1,19,9,0,143.59,1.25
2018,1,19,10,0,140.73,1.8900000000000001
2018,1,19,11,0,124.25,1.46
2018,1,19,12,0,72.61,1.97
2018,1,19,13,0,67.16,2.82
2018,1,19,14,0,26.37,3.35
2018,1,19,15,0,19.91,4.7
2018,1,19,16,0,18.97,4.59
2018,1,19,17,0,25.47,4.08
2018,1,19,18,0,20.2,4.48
2018,1,19,19,0,26.03,5.7700000000000005
2018,1,19,20,0,19.85,6.49
2018,1,19,21,0,23.650000000000002,6.92
2018,1,19,22,0,21.400000000000002,8.01
2018,1,19,23,0,15.46,8.53
2018,1,20,0,0,12.33,9.03
2018,1,20,1,0,9.38,8.88
2018,1,20,2,0,4.82,9.96
2018,1,20,3,0,11.290000000000001,8.69
2018,1,20,4,0,8.27,9.16
2018,1,20,5,0,11.01,9
2018,1,20,6,0,8.25,9.4
2018,1,20,7,0,7.61,10.46
2018,1,20,8,0,8.540000000000001,10.35
2018,1,20,9,0,1.48,12.370000000000001
2018,1,20,10,0,357.90000000000003,13.81
2018,1,20,11,0,354.83,13.83
2018,1,20,12,0,358.12,14.74
2018,1,20,13,0,353.40000000000003,15.21
2018,1,20,14,0,347.79,12.19
2018,1,20,15,0,350.84000000000003,11.58
2018,1,20,16,0,352.46,11.72
2018,1,20,17,0,354.35,14
2018,1,20,18,0,351.3,15.01
2018,1,20,19,0,349.17,15.26
2018,1,20,20,0,351.16,16.1
2018,1,20,21,0,351.79,16.44
2018,1,20,22,0,354.98,15.33
2018,1,20,23,0,356.2,15.07
2018,1,21,0,0,358.64,15.02
2018,1,21,1,0,357.61,15.18
2018,1,21,2,0,355.42,15.25
2018,1,21,3,0,356.41,15.48
2018,1,21,4,0,357.84000000000003,14.08
2018,1,21,5,0,358.57,13.73
2018,1,21,6,0,358.21,12.46
2018,1,21,7,0,11.43,9.86
2018,1,21,8,0,13.83,11.22
2018,1,21,9,0,5.75,12.09
2018,1,21,10,0,359.95,11.39
2018,1,21,11,0,357.22,11.44
2018,1,21,12,0,355.93,13.35
2018,1,21,13,0,354.12,13.61
2018,1,21,14,0,355.13,12.52
2018,1,21,15,0,355.96,12.85
2018,1,21,16,0,1.02,13.14
2018,1,21,17,0,356.7,12.030000000000001
2018,1,21,18,0,354.07,10.13
2018,1,21,19,0,6.94,9.870000000000001
2018,1,21,20,0,5.84,10.52
2018,1,21,21,0,3.2600000000000002,10.85
2018,1,21,22,0,0.54,10.89
2018,1,21,23,0,358.65000000000003,10.56
2018,1,22,0,0,2.86,9.89
2018,1,22,1,0,6.18,8.81
2018,1,22,2,0,7.15,9.84
2018,1,22,3,0,4.7,9.77
2018,1,22,4,0,10.31,8.42
2018,1,22,5,0,10.15,8.14
2018,1,22,6,0,12.44,8.040000000000001
2018,1,22,7,0,12.69,8.370000000000001
2018,1,22,8,0,10.21,8.41
2018,1,22,9,0,19.12,8.120000000000001
2018,1,22,10,0,16.96,8.65
2018,1,22,11,0,12.07,9.52
2018,1,22,12,0,19.2,9.14
2018,1,22,13,0,14.9,9.6
2018,1,22,14,0,13.51,9.76
2018,1,22,15,0,15.26,9.59
2018,1,22,16,0,10.92,11.82
2018,1,22,17,0,12.790000000000001,11.51
2018,1,22,18,0,11.17,12.450000000000001
2018,1,22,19,0,6.2700000000000005,13.07
2018,1,22,20,0,3.2600000000000002,13.98
2018,1,22,21,0,1.22,14.120000000000001
2018,1,22,22,0,4.8,12.200000000000001
2018,1,22,23,0,5.58,12.42
2018,1,23,0,0,3.7800000000000002,12.67
2018,1,23,1,0,6.19,11.72
2018,1,23,2,0,5.2,11.81
2018,1,23,3,0,6.95,11.370000000000001
2018,1,23,4,0,8.86,11.14
2018,1,23,5,0,8.47,11.07
2018,1,23,6,0,10.44,10.66
2018,1,23,7,0,10.28,10.74
2018,1,23,8,0,11.07,10.200000000000001
2018,1,23,9,0,15.290000000000001,9.64
2018,1,23,10,0,13.17,9.120000000000001
2018,1,23,11,0,16.97,9.040000000000001
2018,1,23,12,0,21.88,8.3
2018,1,23,13,0,16.03,8.44
2018,1,23,14,0,18.3,7.640000000000001
2018,1,23,15,0,24.3,7.7700000000000005
2018,1,23,16,0,73.92,7.930000000000001
2018,1,23,17,0,105.78,6.2700000000000005
2018,1,23,18,0,119,14.56
2018,1,23,19,0,65.78,6.8500000000000005
2018,1,23,20,0,45.81,6.5600000000000005
2018,1,23,21,0,33.37,6.92
2018,1,23,22,0,29.560000000000002,7.48
2018,1,23,23,0,21.47,7.57
2018,1,24,0,0,16.17,7.72
2018,1,24,1,0,17.05,8.14
2018,1,24,2,0,17.73,8.3
2018,1,24,3,0,9.35,8.89
2018,1,24,4,0,4.01,9.66
2018,1,24,5,0,2.37,9.46
2018,1,24,6,0,359.45,10.56
2018,1,24,7,0,5.21,10.35
2018,1,24,8,0,2.32,10.97
2018,1,24,9,0,359.29,11.91
2018,1,24,10,0,2.93,10.120000000000001
2018,1,24,11,0,2.5300000000000002,10.49
2018,1,24,12,0,354.84000000000003,12.24
2018,1,24,13,0,356.54,12.19
2018,1,24,14,0,349.94,14.4
2018,1,24,15,0,351.71,13
2018,1,24,16,0,357.84000000000003,12.620000000000001
2018,1,24,17,0,352.90000000000003,12.950000000000001
2018,1,24,18,0,351.1,11.41
2018,1,24,19,0,356.11,12.13
2018,1,24,20,0,355.84000000000003,13.26
2018,1,24,21,0,353.47,13.23
2018,1,24,22,0,351.99,10.71
2018,1,24,23,0,355.97,11.200000000000001
2018,1,25,0,0,352.67,11.89
2018,1,25,1,0,350.8,12.42
2018,1,25,2,0,352.35,13.58
2018,1,25,3,0,354,13.93
2018,1,25,4,0,354.29,13.530000000000001
2018,1,25,5,0,4.01,11.66
2018,1,25,6,0,10.74,11.11
2018,1,25,7,0,4.72,11.44
2018,1,25,8,0,355.63,10.13
2018,1,25,9,0,352.85,12.61
2018,1,25,10,0,347.85,13.64
2018,1,25,11,0,344.57,12.82
2018,1,25,12,0,345.63,14.450000000000001
2018,1,25,13,0,339.79,13.120000000000001
2018,1,25,14,0,337.04,13.790000000000001
2018,1,25,15,0,348.46,14.27
2018,1,25,16,0,350.47,14.32
2018,1,25,17,0,357.17,12.35
2018,1,25,18,0,8.9,13.35
2018,1,25,19,0,11.11,12.25
2018,1,25,20,0,4.71,13.25
2018,1,25,21,0,4.21,12.950000000000001
2018,1,25,22,0,4.76,14.69
2018,1,25,23,0,4.21,13.67
2018,1,26,0,0,6.59,13.540000000000001
2018,1,26,1,0,5.29,14.86
2018,1,26,2,0,5.43,15.07
2018,1,26,3,0,360,14.6
2018,1,26,4,0,2.5100000000000002,15.16
2018,1,26,5,0,5.8,13.93
2018,1,26,6,0,3.62,13.18
2018,1,26,7,0,359.43,14.67
2018,1,26,8,0,1.97,13.93
2018,1,26,9,0,0.35000000000000003,14.15
2018,1,26,10,0,0.92,14.02
2018,1,26,11,0,358.84000000000003,14.18
2018,1,26,12,0,356.1,13.84
2018,1,26,13,0,355.89,12.88
2018,1,26,14,0,356.87,12.94
2018,1,26,15,0,359.71,12.66
2018,1,26,16,0,0.75,12.88
2018,1,26,17,0,354.24,14.98
2018,1,26,18,0,354.24,14.540000000000001
2018,1,26,19,0,357.75,13.46
2018,1,26,20,0,357.3,13
2018,1,26,21,0,358.53000000000003,12.73
2018,1,26,22,0,358.61,11.88
2018,1,26,23,0,0.65,11.66
2018,1,27,0,0,357.38,12.35
2018,1,27,1,0,353.22,11.94
2018,1,27,2,0,356.47,10.86
2018,1,27,3,0,2.98,10.25
2018,1,27,4,0,6.61,9.43
2018,1,27,5,0,8.1,9.84
2018,1,27,6,0,11.34,10.540000000000001
2018,1,27,7,0,18.28,10.9
2018,1,27,8,0,12.47,11.26
2018,1,27,9,0,9.81,11.59
2018,1,27,10,0,9.61,12.31
2018,1,27,11,0,6.7700000000000005,12.55
2018,1,27,12,0,4.13,13.16
2018,1,27,13,0,1.43,13.05
2018,1,27,14,0,0.71,12.71
2018,1,27,15,0,1.09,12.09
2018,1,27,16,0,0.9400000000000001,11.91
2018,1,27,17,0,2.89,11.19
2018,1,27,18,0,5.58,10.92
2018,1,27,19,0,3.38,10.58
2018,1,27,20,0,7.22,10.26
2018,1,27,21,0,8.8,9.73
2018,1,27,22,0,12.3,9.36
2018,1,27,23,0,25.36,9.56
2018,1,28,0,0,35.34,9.370000000000001
2018,1,28,1,0,18.89,10.120000000000001
2018,1,28,2,0,12.24,11.03
2018,1,28,3,0,17.080000000000002,11.81
2018,1,28,4,0,18.45,11.950000000000001
2018,1,28,5,0,15.07,12.35
2018,1,28,6,0,14.14,12.84
2018,1,28,7,0,15.39,12.74
2018,1,28,8,0,9.56,12.98
2018,1,28,9,0,13.69,12.96
2018,1,28,10,0,12.13,13.38
2018,1,28,11,0,13.41,13.18
2018,1,28,12,0,8.84,13.31
2018,1,28,13,0,5.49,13.67
2018,1,28,14,0,4.16,14.34
2018,1,28,15,0,3.59,14.33
2018,1,28,16,0,0.47000000000000003,12.96
2018,1,28,17,0,1.53,12.92
2018,1,28,18,0,354.94,15.870000000000001
2018,1,28,19,0,358.47,15.85
2018,1,28,20,0,0.74,16.2
2018,1,28,21,0,0.21,17.63
2018,1,28,22,0,5.2,16.6
2018,1,28,23,0,3.74,17.01
2018,1,29,0,0,5.08,17.41
2018,1,29,1,0,7.59,20.03
2018,1,29,2,0,12.620000000000001,22.8
2018,1,29,3,0,24.91,24.93
2018,1,29,4,0,24.5,25.97
2018,1,29,5,0,26.12,25.330000000000002
2018,1,29,6,0,24.89,26.26
2018,1,29,7,0,26.55,31.150000000000002
2018,1,29,8,0,19.45,30.85
2018,1,29,9,0,20.66,29.7
2018,1,29,10,0,18.73,31.28
2018,1,29,11,0,22.3,29.490000000000002
2018,1,29,12,0,19.87,28.94
2018,1,29,13,0,18.6,28.73
2018,1,29,14,0,16.14,31.05
2018,1,29,15,0,19.63,31.01
2018,1,29,16,0,29.39,24.62
2018,1,29,17,0,20.63,22.330000000000002
2018,1,29,18,0,30.82,24.68
