SiteID,948526,Site Timezone,-9,Data Timezone,0,Longitude,-151.70409,Latitude,60.70251
Year,Month,Day,Hour,Minute,wind direction at 80m (deg),wind speed at 80m (m/s)
2018,1,1,0,0,59.24,16.43
2018,1,1,1,0,58.27,18.27
2018,1,1,2,0,61.050000000000004,21.43
2018,1,1,3,0,51.51,18.400000000000002
2018,1,1,4,0,45.300000000000004,17.94
2018,1,1,5,0,40.77,16.66
2018,1,1,6,0,31.77,15.69
2018,1,1,7,0,38.53,15.32
2018,1,1,8,0,34.49,15.75
2018,1,1,9,0,27.98,14.67
2018,1,1,10,0,26.54,14
2018,1,1,11,0,23.94,13.36
2018,1,1,12,0,22.94,12.07
2018,1,1,13,0,38.03,10.4
2018,1,1,14,0,26.43,9.93
2018,1,1,15,0,36.2,8.84
2018,1,1,16,0,57.27,4.8
2018,1,1,17,0,38.28,6.4
2018,1,1,18,0,43.19,8.31
2018,1,1,19,0,47.36,10
2018,1,1,20,0,44.46,15.34
2018,1,1,21,0,44.57,19.42
2018,1,1,22,0,42.04,19.89
2018,1,1,23,0,38.14,20.88
2018,1,2,0,0,30.22,21.22
2018,1,2,1,0,20.8,22.1
2018,1,2,2,0,31.04,22.580000000000002
2018,1,2,3,0,24.71,23.150000000000002
2018,1,2,4,0,48.370000000000005,26.11
2018,1,2,5,0,45.33,21.68
2018,1,2,6,0,45.85,20.62
2018,1,2,7,0,58.410000000000004,14.65
2018,1,2,8,0,90.09,10.99
2018,1,2,9,0,115.96000000000001,7.66
2018,1,2,10,0,114.74000000000001,9.15
2018,1,2,11,0,129.05,2.09
2018,1,2,12,0,130.33,9.32
2018,1,2,13,0,142.41,11.33
2018,1,2,14,0,166.26,22.84
2018,1,2,15,0,173.61,22.37
2018,1,2,16,0,172.14000000000001,23.150000000000002
2018,1,2,17,0,170.93,23.62
2018,1,2,18,0,160.20000000000002,20.61
2018,1,2,19,0,154.41,18.25
2018,1,2,20,0,147.67000000000002,14.91
2018,1,2,21,0,156.59,14.69
2018,1,2,22,0,172.23,18.43
2018,1,2,23,0,163.62,13.93
2018,1,3,0,0,171.74,16.8
2018,1,3,1,0,167.93,14.950000000000001
2018,1,3,2,0,168.43,13.09
2018,1,3,3,0,166.12,14.27
2018,1,3,4,0,165.15,8.41
2018,1,3,5,0,145.56,8.77
2018,1,3,6,0,158.61,9.98
2018,1,3,7,0,168.8,12.17
2018,1,3,8,0,165.35,9.09
2018,1,3,9,0,153.99,8.11
2018,1,3,10,0,163.51,8.56
2018,1,3,11,0,173.92000000000002,10.55
2018,1,3,12,0,196.71,11.8
2018,1,3,13,0,187.94,13.38
2018,1,3,14,0,192.63,10.98
2018,1,3,15,0,202.92000000000002,10.200000000000001
2018,1,3,16,0,186.92000000000002,7.32
2018,1,3,17,0,196.11,10.17
2018,1,3,18,0,203.78,8.38
2018,1,3,19,0,209.66,15.49
2018,1,3,20,0,209.52,15.790000000000001
2018,1,3,21,0,206.58,13.86
2018,1,3,22,0,214.39000000000001,15.63
2018,1,3,23,0,209.31,15.16
2018,1,4,0,0,212.33,14.33
2018,1,4,1,0,212.28,13.32
2018,1,4,2,0,213.61,12.06
2018,1,4,3,0,206.99,10.98
2018,1,4,4,0,203.82,10.38
2018,1,4,5,0,205.1,12.18
2018,1,4,6,0,216.6,11.8
2018,1,4,7,0,209.23000000000002,11.44
2018,1,4,8,0,216.34,12.09
2018,1,4,9,0,208.18,9.97
2018,1,4,10,0,211.13,7.5
2018,1,4,11,0,226.14000000000001,8.94
2018,1,4,12,0,199.46,7.19
2018,1,4,13,0,206.31,4.6000000000000005
2018,1,4,14,0,244.96,5.58
2018,1,4,15,0,248.85,1.6
2018,1,4,16,0,89.39,1.44
2018,1,4,17,0,78.9,3.92
2018,1,4,18,0,57.2,6.6000000000000005
2018,1,4,19,0,45.12,5.89
2018,1,4,20,0,55.69,6.41
2018,1,4,21,0,48.08,5.93
2018,1,4,22,0,45.29,5.91
2018,1,4,23,0,50.81,6.97
2018,1,5,0,0,40.85,7.98
2018,1,5,1,0,36.12,8.49
2018,1,5,2,0,35.550000000000004,8.14
2018,1,5,3,0,35.13,7.18
2018,1,5,4,0,37.44,6.33
2018,1,5,5,0,24.2,6.08
2018,1,5,6,0,32.96,6.8
2018,1,5,7,0,27.85,6.72
2018,1,5,8,0,1.68,3.0700000000000003
2018,1,5,9,0,343.15000000000003,3.0100000000000002
2018,1,5,10,0,356.04,2.38
2018,1,5,11,0,21.990000000000002,2.32
2018,1,5,12,0,24.62,2.41
2018,1,5,13,0,49.4,3.71
2018,1,5,14,0,69.3,3.02
2018,1,5,15,0,51.34,1.71
2018,1,5,16,0,9,2.04
2018,1,5,17,0,21.92,3.15
2018,1,5,18,0,43.64,6.26
2018,1,5,19,0,54.68,9.1
2018,1,5,20,0,59.84,5.08
2018,1,5,21,0,46.85,4.26
2018,1,5,22,0,51.33,3.91
2018,1,5,23,0,57.17,4.4
2018,1,6,0,0,57.160000000000004,3.89
2018,1,6,1,0,32.76,4.89
2018,1,6,2,0,37.27,4.12
2018,1,6,3,0,31.02,8.03
2018,1,6,4,0,25.87,7.82
2018,1,6,5,0,31.6,9.67
2018,1,6,6,0,29.48,10.86
2018,1,6,7,0,32.94,11.32
2018,1,6,8,0,49.160000000000004,9.98
2018,1,6,9,0,59.57,13.81
2018,1,6,10,0,47.96,12.92
2018,1,6,11,0,48.01,13.27
2018,1,6,12,0,14.950000000000001,11.8
2018,1,6,13,0,20.87,11.59
2018,1,6,14,0,26.16,12.91
2018,1,6,15,0,32.2,13.08
2018,1,6,16,0,32.230000000000004,13.1
2018,1,6,17,0,32.06,13.07
2018,1,6,18,0,29.3,12.08
2018,1,6,19,0,33.160000000000004,10.03
2018,1,6,20,0,36.69,9.69
2018,1,6,21,0,37.17,9.97
2018,1,6,22,0,35.29,11.72
2018,1,6,23,0,31.85,11.67
2018,1,7,0,0,20.81,10.71
2018,1,7,1,0,16.87,10.200000000000001
2018,1,7,2,0,18.16,10.41
2018,1,7,3,0,15.38,9.58
2018,1,7,4,0,8.26,9.75
2018,1,7,5,0,10.57,9.4
2018,1,7,6,0,9.65,9.06
2018,1,7,7,0,8.4,8.36
2018,1,7,8,0,17.35,7.7700000000000005
2018,1,7,9,0,15.85,8.59
2018,1,7,10,0,12.73,7.94
2018,1,7,11,0,14.120000000000001,8.08
2018,1,7,12,0,13.98,7.32
2018,1,7,13,0,8.790000000000001,3.96
2018,1,7,14,0,52.92,2.02
2018,1,7,15,0,3.66,2.06
2018,1,7,16,0,352.2,1.58
2018,1,7,17,0,19.13,1.92
2018,1,7,18,0,128.81,1.03
2018,1,7,19,0,71.63,1.33
2018,1,7,20,0,85.06,2.4
2018,1,7,21,0,16.44,6.32
2018,1,7,22,0,12.13,6.98
2018,1,7,23,0,10.93,7.53
2018,1,8,0,0,9.61,7.21
2018,1,8,1,0,18.05,5.76
2018,1,8,2,0,41.38,3.8000000000000003
2018,1,8,3,0,54.88,2.06
2018,1,8,4,0,35.49,1.6
2018,1,8,5,0,57.86,1.8
2018,1,8,6,0,88.88,1.6400000000000001
2018,1,8,7,0,114.04,0.98
2018,1,8,8,0,356.41,0.25
2018,1,8,9,0,222.71,0.43
2018,1,8,10,0,226.31,0.67
2018,1,8,11,0,249.39000000000001,0.75
2018,1,8,12,0,255.5,0.97
2018,1,8,13,0,221.67000000000002,1.16
2018,1,8,14,0,192.29,1.03
2018,1,8,15,0,208.36,0.96
2018,1,8,16,0,201.53,0.55
2018,1,8,17,0,94.39,0.17
2018,1,8,18,0,309.74,0.8300000000000001
2018,1,8,19,0,346.56,1.6400000000000001
2018,1,8,20,0,336.53000000000003,3.38
2018,1,8,21,0,3.65,5.58
2018,1,8,22,0,24.650000000000002,6.8
2018,1,8,23,0,36.37,5.8500000000000005
2018,1,9,0,0,29.43,5.62
2018,1,9,1,0,29.900000000000002,6.53
2018,1,9,2,0,26.48,8.790000000000001
2018,1,9,3,0,29.52,8.46
2018,1,9,4,0,33.28,9.44
2018,1,9,5,0,28.82,9.19
2018,1,9,6,0,28.57,8.92
2018,1,9,7,0,30.36,9.84
2018,1,9,8,0,20.89,10.23
2018,1,9,9,0,27.12,9.52
2018,1,9,10,0,28.8,10.08
2018,1,9,11,0,28.96,10.63
2018,1,9,12,0,25.79,11.44
2018,1,9,13,0,26.75,11.47
2018,1,9,14,0,24.85,12.02
2018,1,9,15,0,20.78,13.02
2018,1,9,16,0,27.19,12.200000000000001
2018,1,9,17,0,24.35,13.280000000000001
2018,1,9,18,0,24.14,13.71
2018,1,9,19,0,22.95,13.14
2018,1,9,20,0,23.69,13.63
2018,1,9,21,0,23.1,12.8
2018,1,9,22,0,25.63,12.200000000000001
2018,1,9,23,0,25.12,11.51
2018,1,10,0,0,31.21,10.36
2018,1,10,1,0,31.38,10.67
2018,1,10,2,0,32.89,10.53
2018,1,10,3,0,28.650000000000002,10.53
2018,1,10,4,0,27.900000000000002,10.28
2018,1,10,5,0,24.02,10.01
2018,1,10,6,0,23.63,9.98
2018,1,10,7,0,23.67,9.36
2018,1,10,8,0,19.13,9.31
2018,1,10,9,0,17.64,8.77
2018,1,10,10,0,19.17,8.040000000000001
2018,1,10,11,0,23.240000000000002,9.16
2018,1,10,12,0,26.32,10.07
2018,1,10,13,0,26.66,10.17
2018,1,10,14,0,26.48,10.32
2018,1,10,15,0,26.150000000000002,11.4
2018,1,10,16,0,28.94,11.51
2018,1,10,17,0,25.740000000000002,11.040000000000001
2018,1,10,18,0,27.77,11.200000000000001
2018,1,10,19,0,26.28,11.28
2018,1,10,20,0,28.47,11.41
2018,1,10,21,0,26.18,11.07
2018,1,10,22,0,25.55,10.84
2018,1,10,23,0,24.95,11.36
2018,1,11,0,0,26.59,12.13
2018,1,11,1,0,27.46,12.24
2018,1,11,2,0,29.2,12.370000000000001
2018,1,11,3,0,27.8,12.620000000000001
2018,1,11,4,0,29.98,13.19
2018,1,11,5,0,29.84,13.44
2018,1,11,6,0,30.57,13.88
2018,1,11,7,0,32.36,13.98
2018,1,11,8,0,32.7,14.44
2018,1,11,9,0,34.08,14.63
2018,1,11,10,0,34.37,14.67
2018,1,11,11,0,35.32,14.1
2018,1,11,12,0,34.33,13.83
2018,1,11,13,0,36.99,13.41
2018,1,11,14,0,36.550000000000004,13.56
2018,1,11,15,0,35.62,14
2018,1,11,16,0,36.96,14.32
2018,1,11,17,0,36.050000000000004,14.84
2018,1,11,18,0,31.27,15.14
2018,1,11,19,0,32.230000000000004,14.83
2018,1,11,20,0,29.560000000000002,14.76
2018,1,11,21,0,30.21,15.27
2018,1,11,22,0,30.59,15.96
2018,1,11,23,0,29.8,16.29
2018,1,12,0,0,28.6,15.67
2018,1,12,1,0,29.6,16.75
2018,1,12,2,0,28.79,16.77
2018,1,12,3,0,26.75,16.68
2018,1,12,4,0,28.36,17.13
2018,1,12,5,0,28.1,17.13
2018,1,12,6,0,30.67,17.36
2018,1,12,7,0,29.240000000000002,17.84
2018,1,12,8,0,31.66,16.740000000000002
2018,1,12,9,0,33.480000000000004,17.39
2018,1,12,10,0,33.28,17.03
2018,1,12,11,0,28.830000000000002,17.26
2018,1,12,12,0,27.75,16.5
2018,1,12,13,0,33.53,16.68
2018,1,12,14,0,31.52,17.32
2018,1,12,15,0,32,17.76
2018,1,12,16,0,34.99,18.080000000000002
2018,1,12,17,0,39.96,18.28
2018,1,12,18,0,28.6,16.52
2018,1,12,19,0,38.57,18.51
2018,1,12,20,0,33.61,17.87
2018,1,12,21,0,32.8,17.13
2018,1,12,22,0,28.05,17.27
2018,1,12,23,0,29.09,17.580000000000002
2018,1,13,0,0,28.8,17.68
2018,1,13,1,0,24.63,19.12
2018,1,13,2,0,23.85,20.94
2018,1,13,3,0,23.830000000000002,21.05
2018,1,13,4,0,22.53,21.23
2018,1,13,5,0,31.09,21.05
2018,1,13,6,0,27.38,20.73
2018,1,13,7,0,33.64,19.82
2018,1,13,8,0,37.5,21.27
2018,1,13,9,0,58.58,20.73
2018,1,13,10,0,53.870000000000005,18.21
2018,1,13,11,0,61.68,14.61
2018,1,13,12,0,68.96000000000001,10.49
2018,1,13,13,0,65.37,9.89
2018,1,13,14,0,61.83,10.200000000000001
2018,1,13,15,0,51.68,10.63
2018,1,13,16,0,35.93,12.780000000000001
2018,1,13,17,0,51.99,16.82
2018,1,13,18,0,36.68,21.25
2018,1,13,19,0,44.61,22.8
2018,1,13,20,0,28.01,24.28
2018,1,13,21,0,24.34,23.63
2018,1,13,22,0,35.31,24.990000000000002
2018,1,13,23,0,23.43,27.560000000000002
2018,1,14,0,0,45.99,26.39
2018,1,14,1,0,52.68,26.07
2018,1,14,2,0,68.73,21.64
2018,1,14,3,0,188.24,11.57
2018,1,14,4,0,167.85,8.17
2018,1,14,5,0,122.49000000000001,6.26
2018,1,14,6,0,132.95,7.58
2018,1,14,7,0,93.08,7.47
2018,1,14,8,0,96.23,9.13
2018,1,14,9,0,109.98,11.18
2018,1,14,10,0,117.60000000000001,12.64
2018,1,14,11,0,122.56,13.09
2018,1,14,12,0,122.93,10.66
2018,1,14,13,0,133.36,11.94
2018,1,14,14,0,117.56,8.8
2018,1,14,15,0,139.98,11.71
2018,1,14,16,0,119.17,7.98
2018,1,14,17,0,116.71000000000001,6.03
2018,1,14,18,0,141.38,4.96
2018,1,14,19,0,121.16,4.4
2018,1,14,20,0,76.96000000000001,1.6
2018,1,14,21,0,108.56,4.3500000000000005
2018,1,14,22,0,129.4,3.31
2018,1,14,23,0,196.29,0.41000000000000003
2018,1,15,0,0,54.550000000000004,4.19
2018,1,15,1,0,78.35000000000001,3.43
2018,1,15,2,0,81.12,1.59
2018,1,15,3,0,86.68,1.17
2018,1,15,4,0,73.29,1.5
2018,1,15,5,0,13.86,3.2
2018,1,15,6,0,7.83,5.93
2018,1,15,7,0,18.63,7.5600000000000005
2018,1,15,8,0,14.33,5.97
2018,1,15,9,0,28.41,5.6000000000000005
2018,1,15,10,0,35.59,5.89
2018,1,15,11,0,39.49,5.36
2018,1,15,12,0,51.01,4.39
2018,1,15,13,0,60,3.34
2018,1,15,14,0,77.2,1.74
2018,1,15,15,0,137.04,0.72
2018,1,15,16,0,140.16,0.7000000000000001
2018,1,15,17,0,138.38,1.23
2018,1,15,18,0,97.13,0.38
2018,1,15,19,0,168.28,0.43
2018,1,15,20,0,95.64,2.2800000000000002
2018,1,15,21,0,75.79,1.6600000000000001
2018,1,15,22,0,59.94,2.2
2018,1,15,23,0,26.19,2.62
2018,1,16,0,0,10.09,3.62
2018,1,16,1,0,52.64,4.0200000000000005
2018,1,16,2,0,51.26,5.09
2018,1,16,3,0,24.22,6.07
2018,1,16,4,0,20.61,4.42
2018,1,16,5,0,356.68,5.0200000000000005
2018,1,16,6,0,10.370000000000001,6.16
2018,1,16,7,0,12.91,8.24
2018,1,16,8,0,13.9,11.06
2018,1,16,9,0,12.3,11.93
2018,1,16,10,0,19.93,15.16
2018,1,16,11,0,11.9,14.89
2018,1,16,12,0,11.040000000000001,16.66
2018,1,16,13,0,9.17,18.79
2018,1,16,14,0,9.85,19.17
2018,1,16,15,0,12.07,21.29
2018,1,16,16,0,13.950000000000001,20.35
2018,1,16,17,0,20.97,15.83
2018,1,16,18,0,34.88,15.41
2018,1,16,19,0,44.910000000000004,14.32
2018,1,16,20,0,40.76,13.9
2018,1,16,21,0,46.62,13.32
2018,1,16,22,0,34.2,12.71
2018,1,16,23,0,46.160000000000004,15
2018,1,17,0,0,36.09,15.69
2018,1,17,1,0,32.52,15.4
2018,1,17,2,0,38.62,17.51
2018,1,17,3,0,38.54,17.76
2018,1,17,4,0,49.7,20.48
2018,1,17,5,0,57.01,18.17
2018,1,17,6,0,60.47,20.080000000000002
2018,1,17,7,0,55.57,17.080000000000002
2018,1,17,8,0,54.61,17.650000000000002
2018,1,17,9,0,41.08,16.34
2018,1,17,10,0,43.06,18.150000000000002
2018,1,17,11,0,48.63,17.6
2018,1,17,12,0,36.33,17.330000000000002
2018,1,17,13,0,36.06,16.79
2018,1,17,14,0,34.7,15.8
2018,1,17,15,0,42.62,15.97
2018,1,17,16,0,37.42,16.330000000000002
2018,1,17,17,0,39.01,16
2018,1,17,18,0,23.51,13.91
2018,1,17,19,0,25.01,13.77
2018,1,17,20,0,31.14,13.73
2018,1,17,21,0,26.52,13.780000000000001
2018,1,17,22,0,31.69,12.5
2018,1,17,23,0,59.61,8.33
2018,1,18,0,0,82.82000000000001,4.72
2018,1,18,1,0,99.41,6.54
2018,1,18,2,0,110.88,10.35
2018,1,18,3,0,110.31,10.1
2018,1,18,4,0,112.83,8.61
2018,1,18,5,0,109.10000000000001,10.07
2018,1,18,6,0,43.910000000000004,4.42
2018,1,18,7,0,11.93,8.11
2018,1,18,8,0,48.19,6.41
2018,1,18,9,0,28.8,7.18
2018,1,18,10,0,29.25,7.38
2018,1,18,11,0,22.97,6.12
2018,1,18,12,0,10.23,7.37
2018,1,18,13,0,4.39,7.99
2018,1,18,14,0,5.78,6.92
2018,1,18,15,0,11.61,5.42
2018,1,18,16,0,23.51,3.0100000000000002
2018,1,18,17,0,48.58,1.08
2018,1,18,18,0,58.83,1.3
2018,1,18,19,0,81.17,1.59
2018,1,18,20,0,104.32000000000001,1.56
2018,1,18,21,0,163.33,0.87
2018,1,18,22,0,204.20000000000002,0.96
2018,1,18,23,0,240.07,2.22
2018,1,19,0,0,240.78,2.68
2018,1,19,1,0,233.64000000000001,2.7800000000000002
2018,1,19,2,0,226.97,2.72
2018,1,19,3,0,227.64000000000001,2.22
2018,1,19,4,0,221.21,2.68
2018,1,19,5,0,218.85,2.27
2018,1,19,6,0,229.6,2.81
2018,1,19,7,0,226.59,2.7600000000000002
2018,1,19,8,0,237.42000000000002,2.17
2018,1,19,9,0,236.6,1.32
2018,1,19,10,0,339.86,0.91
2018,1,19,11,0,31.63,1.08
2018,1,19,12,0,61.49,2.25
2018,1,19,13,0,42.63,3.71
2018,1,19,14,0,52.800000000000004,4.76
2018,1,19,15,0,42.85,5.13
2018,1,19,16,0,37.57,5.2
2018,1,19,17,0,39.58,5.5
2018,1,19,18,0,45.68,5.91
2018,1,19,19,0,51.03,6.65
2018,1,19,20,0,43.37,5.94
2018,1,19,21,0,41.14,4.78
2018,1,19,22,0,26.85,4.61
2018,1,19,23,0,30.95,4.87
2018,1,20,0,0,37.1,5.66
2018,1,20,1,0,40.87,5.2
2018,1,20,2,0,38.68,6.04
2018,1,20,3,0,38.45,7.46
2018,1,20,4,0,22.57,5.69
2018,1,20,5,0,12.85,4.3100000000000005
2018,1,20,6,0,13.64,4.76
2018,1,20,7,0,11.63,4.3500000000000005
2018,1,20,8,0,26.59,4.3100000000000005
2018,1,20,9,0,341.86,2.31
2018,1,20,10,0,293.92,1.79
2018,1,20,11,0,248.74,2.5100000000000002
2018,1,20,12,0,242.23000000000002,2.97
2018,1,20,13,0,247.20000000000002,3.63
2018,1,20,14,0,261.97,3.16
2018,1,20,15,0,274.25,0.49
2018,1,20,16,0,164.03,3.5300000000000002
2018,1,20,17,0,165.20000000000002,5.12
2018,1,20,18,0,116.3,5.83
2018,1,20,19,0,99.82000000000001,6.08
2018,1,20,20,0,96.69,7.140000000000001
2018,1,20,21,0,98.48,8.15
2018,1,20,22,0,99.12,5.99
2018,1,20,23,0,117.9,3.11
2018,1,21,0,0,60.9,3.81
2018,1,21,1,0,82.9,6.05
2018,1,21,2,0,327.01,3.49
2018,1,21,3,0,347.1,5.22
2018,1,21,4,0,314.69,4.24
2018,1,21,5,0,288.46,4.23
2018,1,21,6,0,285.68,3.98
2018,1,21,7,0,279.31,3.96
2018,1,21,8,0,283.32,3.84
2018,1,21,9,0,282.6,2.06
2018,1,21,10,0,265.65,1.41
2018,1,21,11,0,276.03000000000003,2.3000000000000003
2018,1,21,12,0,150.12,2.2
2018,1,21,13,0,275.16,2.57
2018,1,21,14,0,283.58,2.0100000000000002
2018,1,21,15,0,281.18,2.79
2018,1,21,16,0,296.7,3.0500000000000003
2018,1,21,17,0,288.2,2.49
2018,1,21,18,0,289.65000000000003,2.06
2018,1,21,19,0,293.92,1.46
2018,1,21,20,0,139.3,1.6300000000000001
2018,1,21,21,0,208.25,0.49
2018,1,21,22,0,305.02,1.1500000000000001
2018,1,21,23,0,326.35,2.44
2018,1,22,0,0,330.53000000000003,2.5300000000000002
2018,1,22,1,0,331.59000000000003,2.57
2018,1,22,2,0,331.74,3.31
2018,1,22,3,0,332.52,3.7
2018,1,22,4,0,0.38,3.92
2018,1,22,5,0,16.7,4.87
2018,1,22,6,0,48.58,2.81
2018,1,22,7,0,21.66,1.26
2018,1,22,8,0,0.88,2.0300000000000002
2018,1,22,9,0,30.77,3.33
2018,1,22,10,0,20.07,3.42
2018,1,22,11,0,12.64,3.56
2018,1,22,12,0,8.64,3.5
2018,1,22,13,0,0.5700000000000001,4.0200000000000005
2018,1,22,14,0,24.76,7.16
2018,1,22,15,0,34.17,9.24
2018,1,22,16,0,6.7,9.57
2018,1,22,17,0,18.05,9.71
2018,1,22,18,0,25.07,9.55
2018,1,22,19,0,27.47,9.74
2018,1,22,20,0,24.900000000000002,10.49
2018,1,22,21,0,25.12,10.28
2018,1,22,22,0,25.61,9.63
2018,1,22,23,0,26.16,9.78
2018,1,23,0,0,24.12,9.72
2018,1,23,1,0,22.63,9.41
2018,1,23,2,0,25.080000000000002,6.66
2018,1,23,3,0,27.98,5.97
2018,1,23,4,0,36.62,6.95
2018,1,23,5,0,29.650000000000002,6.33
2018,1,23,6,0,23.68,4.99
2018,1,23,7,0,4.3,4.2700000000000005
2018,1,23,8,0,23.64,4.47
2018,1,23,9,0,32.22,4.82
2018,1,23,10,0,31.45,5.8
2018,1,23,11,0,29.19,5.28
2018,1,23,12,0,24.45,5.69
2018,1,23,13,0,25.64,5.58
2018,1,23,14,0,34.88,6.71
2018,1,23,15,0,22.3,7.23
2018,1,23,16,0,30.91,7.1000000000000005
2018,1,23,17,0,28.02,7.88
2018,1,23,18,0,17.61,5.98
2018,1,23,19,0,12.57,7.49
2018,1,23,20,0,3.52,8.23
2018,1,23,21,0,7.3100000000000005,8.53
2018,1,23,22,0,2.64,7.17
2018,1,23,23,0,21.71,6.51
2018,1,24,0,0,39.82,6.8500000000000005
2018,1,24,1,0,38.87,6.33
2018,1,24,2,0,46.61,5.38
2018,1,24,3,0,47.65,4.51
2018,1,24,4,0,14.030000000000001,4.54
2018,1,24,5,0,348.40000000000003,4.14
2018,1,24,6,0,357.90000000000003,5.68
2018,1,24,7,0,19.830000000000002,4.22
2018,1,24,8,0,28.92,4.83
2018,1,24,9,0,25.36,5.62
2018,1,24,10,0,17.41,6.58
2018,1,24,11,0,356.97,5.0600000000000005
2018,1,24,12,0,27.57,5.55
2018,1,24,13,0,348.36,2.22
2018,1,24,14,0,260.18,1.87
2018,1,24,15,0,228.34,0.93
2018,1,24,16,0,211.25,0.9400000000000001
2018,1,24,17,0,208.4,1.06
2018,1,24,18,0,226.98000000000002,2.23
2018,1,24,19,0,260.38,2.66
2018,1,24,20,0,228.87,1.25
2018,1,24,21,0,120.55,4.38
2018,1,24,22,0,133.71,2.5
2018,1,24,23,0,33.01,1.48
2018,1,25,0,0,29.18,2.52
2018,1,25,1,0,309.91,5.42
2018,1,25,2,0,296.42,4.15
2018,1,25,3,0,331.67,4.43
2018,1,25,4,0,338.29,5.98
2018,1,25,5,0,347,9.05
2018,1,25,6,0,349.78000000000003,5.82
2018,1,25,7,0,350.19,8.03
2018,1,25,8,0,337.71,6.11
2018,1,25,9,0,346.07,6.4
2018,1,25,10,0,340.98,6.390000000000001
2018,1,25,11,0,339.89,5
2018,1,25,12,0,331.19,5.93
2018,1,25,13,0,317.23,3.98
2018,1,25,14,0,308.93,2.77
2018,1,25,15,0,305.84000000000003,3.0700000000000003
2018,1,25,16,0,313.54,2.87
2018,1,25,17,0,306,3.92
2018,1,25,18,0,330.42,4.44
2018,1,25,19,0,10.5,11.290000000000001
2018,1,25,20,0,45.49,8.11
2018,1,25,21,0,59.93,5.3
2018,1,25,22,0,43.69,11.120000000000001
2018,1,25,23,0,25.98,13.49
2018,1,26,0,0,20.67,13.59
2018,1,26,1,0,29.650000000000002,15.09
2018,1,26,2,0,33.76,16.28
2018,1,26,3,0,28.95,15.35
2018,1,26,4,0,22.59,15.38
2018,1,26,5,0,21.04,15.49
2018,1,26,6,0,23.11,14.72
2018,1,26,7,0,26.71,14.59
2018,1,26,8,0,20.13,11.790000000000001
2018,1,26,9,0,22.34,11.78
2018,1,26,10,0,21.900000000000002,11.47
2018,1,26,11,0,22.31,11.16
2018,1,26,12,0,22.650000000000002,11.53
2018,1,26,13,0,23.26,10.28
2018,1,26,14,0,28.29,8.28
2018,1,26,15,0,25.26,7.33
2018,1,26,16,0,26.11,5.92
2018,1,26,17,0,20.05,3.86
2018,1,26,18,0,259.37,1.57
2018,1,26,19,0,174.53,0.71
2018,1,26,20,0,105.05,2.63
2018,1,26,21,0,114.02,1.33
2018,1,26,22,0,267.24,0.25
2018,1,26,23,0,19.89,1.41
2018,1,27,0,0,299.85,2.25
2018,1,27,1,0,303.31,4.05
2018,1,27,2,0,332.32,3.4
2018,1,27,3,0,17.79,2.34
2018,1,27,4,0,20.51,7.21
2018,1,27,5,0,25.35,8.59
2018,1,27,6,0,28.97,10.05
2018,1,27,7,0,25.36,12.32
2018,1,27,8,0,29.580000000000002,11.85
2018,1,27,9,0,23.93,11.98
2018,1,27,10,0,21.86,10.290000000000001
2018,1,27,11,0,20.81,10.24
2018,1,27,12,0,23.8,9.9
2018,1,27,13,0,27.46,8.8
2018,1,27,14,0,28.7,7.45
2018,1,27,15,0,32.53,7.66
2018,1,27,16,0,25.04,8.94
2018,1,27,17,0,25.580000000000002,8.35
2018,1,27,18,0,34.87,9.48
2018,1,27,19,0,33.5,8.6
2018,1,27,20,0,32.44,8.31
2018,1,27,21,0,32.37,7.86
2018,1,27,22,0,25.03,8.26
2018,1,27,23,0,24.67,8.65
2018,1,28,0,0,18.78,10.97
2018,1,28,1,0,22.35,11.96
2018,1,28,2,0,19.32,12.76
2018,1,28,3,0,20.93,14.66
2018,1,28,4,0,25.16,15.290000000000001
2018,1,28,5,0,26.16,15.38
2018,1,28,6,0,24.47,15.38
2018,1,28,7,0,23.85,15.1
2018,1,28,8,0,24.18,15.3
2018,1,28,9,0,27.36,14.6
2018,1,28,10,0,24.77,14.91
2018,1,28,11,0,26.2,14.85
2018,1,28,12,0,27.2,15.19
2018,1,28,13,0,27.97,15.13
2018,1,28,14,0,24.330000000000002,15.48
2018,1,28,15,0,29.21,14.530000000000001
2018,1,28,16,0,28.740000000000002,13.82
2018,1,28,17,0,26.97,10.96
2018,1,28,18,0,32.8,13.780000000000001
2018,1,28,19,0,28.05,11.48
2018,1,28,20,0,20.42,16.240000000000002
2018,1,28,21,0,13.86,15.120000000000001
2018,1,28,22,0,12.33,18.330000000000002
2018,1,28,23,0,15.120000000000001,18.830000000000002
2018,1,29,0,0,18.54,19.330000000000002
2018,1,29,1,0,19.82,20.580000000000002
2018,1,29,2,0,10.35,21.1
2018,1,29,3,0,9.370000000000001,23.64
2018,1,29,4,0,11.540000000000001,24.32
2018,1,29,5,0,13.94,24.900000000000002
2018,1,29,6,0,18.85,25.55
2018,1,29,7,0,14.13,27.73
2018,1,29,8,0,12.280000000000001,27.62
2018,1,29,9,0,13.68,28.84
2018,1,29,10,0,11.64,28.19
2018,1,29,11,0,6,28.91
2018,1,29,12,0,9.86,29.63
2018,1,29,13,0,10.17,27.53
2018,1,29,14,0,5.82,26.12
2018,1,29,15,0,6.03,27.47
2018,1,29,16,0,9.27,28.13
2018,1,29,17,0,10.84,27.12
2018,1,29,18,0,13.13,27
2018,1,29,19,0,12.76,26.6
