SiteID,948526,Site Timezone,-9,Data Timezone,0,Longitude,-151.70409,Latitude,60.70251
Year,Month,Day,Hour,Minute,wind direction at 120m (deg),wind speed at 120m (m/s)
2019,1,4,4,0,47.18,4.17
2019,1,4,5,0,38.21,3.87
2019,1,4,6,0,80.08,3.75
2019,1,4,7,0,91.85000000000001,3.5700000000000003
2019,1,4,8,0,80.92,3.59
2019,1,4,9,0,74.13,3.12
2019,1,4,10,0,79.16,3.5100000000000002
2019,1,4,11,0,77.33,3.43
2019,1,4,12,0,73.36,4.21
2019,1,4,13,0,66.64,2.93
2019,1,4,14,0,53.54,3.49
2019,1,4,15,0,48.480000000000004,5.2
2019,1,4,16,0,41.99,5.11
2019,1,4,17,0,38.910000000000004,5.19
2019,1,4,18,0,42.89,5.22
2019,1,4,19,0,51.480000000000004,5.28
2019,1,4,20,0,18.04,4.92
2019,1,4,21,0,20.740000000000002,4.76
2019,1,4,22,0,42.1,5.96
2019,1,4,23,0,38.39,6.5600000000000005
2019,1,5,0,0,40.160000000000004,6.51
2019,1,5,1,0,37.480000000000004,7.15
2019,1,5,2,0,39.88,6.82
2019,1,5,3,0,39.17,5.68
2019,1,5,4,0,37.480000000000004,5.72
2019,1,5,5,0,41.87,5.96
2019,1,5,6,0,34.2,6.05
2019,1,5,7,0,38.09,6.21
2019,1,5,8,0,40.1,6.25
2019,1,5,9,0,34.47,5.89
2019,1,5,10,0,49.28,4.7700000000000005
2019,1,5,11,0,50.93,4.03
2019,1,5,12,0,47.26,4.44
2019,1,5,13,0,65.1,4.22
2019,1,5,14,0,58.480000000000004,4.33
2019,1,5,15,0,48.7,4.78
2019,1,5,16,0,43.72,4.3500000000000005
2019,1,5,17,0,37.550000000000004,5.47
2019,1,5,18,0,39.34,5.6000000000000005
2019,1,5,19,0,35.730000000000004,5.33
2019,1,5,20,0,37.050000000000004,5.45
2019,1,5,21,0,48.94,5.0200000000000005
2019,1,5,22,0,48.730000000000004,5.57
2019,1,5,23,0,45.62,5.83
2019,1,6,0,0,47.36,6.09
2019,1,6,1,0,40.050000000000004,6.74
2019,1,6,2,0,40,6.29
2019,1,6,3,0,29.5,5.62
2019,1,6,4,0,35.12,5.45
2019,1,6,5,0,35.480000000000004,5
2019,1,6,6,0,23.69,3.24
2019,1,6,7,0,20.57,3.63
2019,1,6,8,0,31.34,4.69
2019,1,6,9,0,44.65,4.8100000000000005
2019,1,6,10,0,5.99,2.54
2019,1,6,11,0,353.18,2.95
2019,1,6,12,0,5.92,2.86
2019,1,6,13,0,12.56,3.5700000000000003
2019,1,6,14,0,25.080000000000002,5.66
2019,1,6,15,0,19.89,4.6000000000000005
2019,1,6,16,0,1.19,2.69
2019,1,6,17,0,351.85,2.84
2019,1,6,18,0,345.2,2.65
2019,1,6,19,0,5.7700000000000005,2.96
2019,1,6,20,0,35.71,7.69
2019,1,6,21,0,61.25,5.24
2019,1,6,22,0,40.2,7.32
2019,1,6,23,0,15.82,4.63
2019,1,7,0,0,335.38,3.17
2019,1,7,1,0,321.35,3.52
2019,1,7,2,0,323.78000000000003,3.48
2019,1,7,3,0,317.68,3.27
2019,1,7,4,0,327.94,3.0500000000000003
2019,1,7,5,0,355.95,2.89
2019,1,7,6,0,350.62,4.63
2019,1,7,7,0,358.52,4.83
2019,1,7,8,0,338.22,3.84
2019,1,7,9,0,338.55,2.64
2019,1,7,10,0,349.04,3.14
2019,1,7,11,0,2.65,4.0200000000000005
2019,1,7,12,0,14.950000000000001,2.69
2019,1,7,13,0,13.76,4.2700000000000005
2019,1,7,14,0,29.03,4.94
2019,1,7,15,0,8.65,6.13
2019,1,7,16,0,344.77,4.71
2019,1,7,17,0,21.86,10.05
2019,1,7,18,0,23.79,9.620000000000001
2019,1,7,19,0,26.19,7.5200000000000005
2019,1,7,20,0,36.21,6.18
2019,1,7,21,0,44,8.28
2019,1,7,22,0,31.57,9.96
2019,1,7,23,0,17.1,8.78
2019,1,8,0,0,22.46,6.84
2019,1,8,1,0,37.75,5.58
2019,1,8,2,0,82.91,3.86
2019,1,8,3,0,81.31,2.62
2019,1,8,4,0,65.76,1.25
2019,1,8,5,0,30.12,3.7
2019,1,8,6,0,28.71,3.94
2019,1,8,7,0,91.63,2.7
2019,1,8,8,0,66.54,3.16
2019,1,8,9,0,63.02,3.21
2019,1,8,10,0,78.99,3.37
2019,1,8,11,0,77.34,3.91
2019,1,8,12,0,60.51,3.2
2019,1,8,13,0,75.43,3.34
2019,1,8,14,0,47.34,5.04
2019,1,8,15,0,54.38,5.2700000000000005
2019,1,8,16,0,59.370000000000005,5.41
2019,1,8,17,0,47.06,5.39
2019,1,8,18,0,42.14,5.16
2019,1,8,19,0,37.49,5.22
2019,1,8,20,0,35.54,4.92
2019,1,8,21,0,35.78,5.22
2019,1,8,22,0,48.29,4.8100000000000005
2019,1,8,23,0,42.9,5.3500000000000005
2019,1,9,0,0,43.11,5.49
2019,1,9,1,0,40.29,5.84
2019,1,9,2,0,38.43,5.78
2019,1,9,3,0,42.24,5.58
2019,1,9,4,0,35.12,5.7
2019,1,9,5,0,27.04,5.38
2019,1,9,6,0,30.150000000000002,5.17
2019,1,9,7,0,36.68,6.04
2019,1,9,8,0,35.980000000000004,5.94
2019,1,9,9,0,27.1,6.24
2019,1,9,10,0,29.09,5.92
2019,1,9,11,0,33.46,5.72
2019,1,9,12,0,33.83,5.78
2019,1,9,13,0,34.910000000000004,5.57
2019,1,9,14,0,34.31,5.8100000000000005
2019,1,9,15,0,38.07,5.2700000000000005
2019,1,9,16,0,41.730000000000004,5.04
2019,1,9,17,0,46.64,5.88
2019,1,9,18,0,47.45,5.78
2019,1,9,19,0,65.5,3.62
2019,1,9,20,0,58.88,2.81
2019,1,9,21,0,62.74,3.24
2019,1,9,22,0,82.96000000000001,3.43
2019,1,9,23,0,68.92,2.96
2019,1,10,0,0,60.47,4.11
2019,1,10,1,0,70.61,3.67
2019,1,10,2,0,78.38,3.13
2019,1,10,3,0,68.02,3.17
2019,1,10,4,0,59.39,5.0600000000000005
2019,1,10,5,0,74.8,4.6000000000000005
2019,1,10,6,0,71.38,4.54
2019,1,10,7,0,84.26,4.11
2019,1,10,8,0,76.17,4.5600000000000005
2019,1,10,9,0,83.38,4.48
2019,1,10,10,0,69.74,4.59
2019,1,10,11,0,56.86,5.8100000000000005
2019,1,10,12,0,57.38,6.390000000000001
2019,1,10,13,0,77.31,4.68
2019,1,10,14,0,79.71000000000001,4.34
2019,1,10,15,0,57.64,6.0200000000000005
2019,1,10,16,0,72.72,4.73
2019,1,10,17,0,82.99,3.4
2019,1,10,18,0,90.77,4.11
2019,1,10,19,0,85.09,4.54
2019,1,10,20,0,82.99,4.34
2019,1,10,21,0,46.75,4.79
2019,1,10,22,0,93.32000000000001,3.27
2019,1,10,23,0,100.10000000000001,2.88
2019,1,11,0,0,99.23,3.23
2019,1,11,1,0,87.54,3.5500000000000003
2019,1,11,2,0,81.39,3.6
2019,1,11,3,0,84.06,3.54
2019,1,11,4,0,47,4.3500000000000005
2019,1,11,5,0,35.99,5.55
2019,1,11,6,0,39.43,4.8500000000000005
2019,1,11,7,0,59.230000000000004,4.01
2019,1,11,8,0,81.69,3.89
2019,1,11,9,0,83.32000000000001,4.21
2019,1,11,10,0,86.98,4.68
2019,1,11,11,0,93.82000000000001,4.29
2019,1,11,12,0,82.46000000000001,3.0300000000000002
2019,1,11,13,0,88.22,3.0700000000000003
2019,1,11,14,0,88.82000000000001,3.5300000000000002
2019,1,11,15,0,92.22,4.17
2019,1,11,16,0,96.81,3.69
2019,1,11,17,0,97.63,3.48
2019,1,11,18,0,82.11,3.22
2019,1,11,19,0,92.34,4.15
2019,1,11,20,0,96.64,4.0600000000000005
2019,1,11,21,0,86.71000000000001,2.9
2019,1,11,22,0,93.99,3.31
2019,1,11,23,0,86.61,2.95
2019,1,12,0,0,67.31,2.2800000000000002
2019,1,12,1,0,82.22,3.24
2019,1,12,2,0,72.14,3.71
2019,1,12,3,0,53.4,4.97
2019,1,12,4,0,51.47,5.0600000000000005
2019,1,12,5,0,46.72,6.34
2019,1,12,6,0,40.18,6.67
2019,1,12,7,0,38.86,7.11
2019,1,12,8,0,36.61,7.66
2019,1,12,9,0,35.230000000000004,8.56
2019,1,12,10,0,34.07,9.23
2019,1,12,11,0,30.72,8.6
2019,1,12,12,0,21.8,7.2700000000000005
2019,1,12,13,0,26.310000000000002,7.32
2019,1,12,14,0,23.900000000000002,8.39
2019,1,12,15,0,22.26,8.65
2019,1,12,16,0,24.61,9.64
2019,1,12,17,0,29.85,11.78
2019,1,12,18,0,33.86,12.5
2019,1,12,19,0,31.8,13.280000000000001
2019,1,12,20,0,30.28,14.05
2019,1,12,21,0,32.34,13.82
2019,1,12,22,0,32.11,14.13
2019,1,12,23,0,30.59,14.98
2019,1,13,0,0,32.95,15.73
2019,1,13,1,0,42.68,17.18
2019,1,13,2,0,50.81,16.580000000000002
2019,1,13,3,0,47.06,14.700000000000001
2019,1,13,4,0,39.050000000000004,12.58
2019,1,13,5,0,40.22,12.56
2019,1,13,6,0,50.21,12.49
2019,1,13,7,0,59.09,9.620000000000001
2019,1,13,8,0,60.22,6.4
2019,1,13,9,0,56.17,5.2
2019,1,13,10,0,90.96000000000001,7.19
2019,1,13,11,0,152.52,8.22
2019,1,13,12,0,154.66,4.7700000000000005
2019,1,13,13,0,159.58,3.24
2019,1,13,14,0,91.62,3.83
2019,1,13,15,0,83.33,6.0200000000000005
2019,1,13,16,0,57.46,6.93
2019,1,13,17,0,28.28,6.8500000000000005
2019,1,13,18,0,63.730000000000004,6.09
2019,1,13,19,0,80.87,6.05
2019,1,13,20,0,104.72,5.22
2019,1,13,21,0,113.06,3.2600000000000002
2019,1,13,22,0,138.79,5.97
2019,1,13,23,0,91.10000000000001,3.79
2019,1,14,0,0,90.57000000000001,4.3100000000000005
2019,1,14,1,0,128.92000000000002,7.17
2019,1,14,2,0,133.03,7.5600000000000005
2019,1,14,3,0,108.73,8.01
2019,1,14,4,0,115.33,13.450000000000001
2019,1,14,5,0,114.13,13
2019,1,14,6,0,120.89,11.38
2019,1,14,7,0,124.01,11.8
2019,1,14,8,0,158.58,2.67
2019,1,14,9,0,116.38,2.84
2019,1,14,10,0,106.57000000000001,2.7800000000000002
2019,1,14,11,0,81.16,1.36
2019,1,14,12,0,65.21000000000001,3.25
2019,1,14,13,0,25.490000000000002,6.38
2019,1,14,14,0,43.63,8.700000000000001
2019,1,14,15,0,54.11,8.01
2019,1,14,16,0,60.52,8.36
2019,1,14,17,0,72.2,10.07
2019,1,14,18,0,63.7,11.33
2019,1,14,19,0,47.26,12.040000000000001
2019,1,14,20,0,53.69,11.46
2019,1,14,21,0,51.65,9.8
2019,1,14,22,0,44.46,10.290000000000001
2019,1,14,23,0,64.33,9.63
2019,1,15,0,0,99.67,9.16
2019,1,15,1,0,55.03,11.77
2019,1,15,2,0,48.89,11.950000000000001
2019,1,15,3,0,49.26,13.200000000000001
2019,1,15,4,0,37.59,13.200000000000001
2019,1,15,5,0,45.75,12.99
2019,1,15,6,0,55.550000000000004,12.94
2019,1,15,7,0,52,12.89
2019,1,15,8,0,38.18,12.14
2019,1,15,9,0,42.82,11.34
2019,1,15,10,0,36.61,10.51
2019,1,15,11,0,26.19,10.14
2019,1,15,12,0,31.5,9.09
2019,1,15,13,0,24.42,9.32
2019,1,15,14,0,23.17,9.76
2019,1,15,15,0,19.48,10.07
2019,1,15,16,0,23.04,9.42
2019,1,15,17,0,29.75,7.86
2019,1,15,18,0,25.96,8.35
2019,1,15,19,0,15.96,10.06
2019,1,15,20,0,20.84,10.42
2019,1,15,21,0,18.95,10.08
2019,1,15,22,0,15.11,9.93
2019,1,15,23,0,15.540000000000001,10.38
2019,1,16,0,0,15.33,9.31
2019,1,16,1,0,16.19,9.98
2019,1,16,2,0,25.27,9.13
2019,1,16,3,0,23.01,11.51
2019,1,16,4,0,24.8,13.21
2019,1,16,5,0,24.98,12.21
2019,1,16,6,0,25.7,12.02
2019,1,16,7,0,33.160000000000004,11.36
2019,1,16,8,0,40.39,13.8
2019,1,16,9,0,36.57,14.83
2019,1,16,10,0,33.64,14.540000000000001
2019,1,16,11,0,23.1,13.89
2019,1,16,12,0,25.8,13.5
2019,1,16,13,0,28.22,13.790000000000001
2019,1,16,14,0,36.21,14.4
2019,1,16,15,0,50.17,15.3
2019,1,16,16,0,55.410000000000004,14.85
2019,1,16,17,0,51.410000000000004,13.84
2019,1,16,18,0,38.03,14.11
2019,1,16,19,0,31.05,12.3
2019,1,16,20,0,23.63,13.32
2019,1,16,21,0,25.240000000000002,12.36
2019,1,16,22,0,28.29,12.84
2019,1,16,23,0,28.91,13.48
2019,1,17,0,0,27.330000000000002,13.74
2019,1,17,1,0,24.830000000000002,13.530000000000001
2019,1,17,2,0,17.85,13.67
2019,1,17,3,0,14.05,15
2019,1,17,4,0,14.8,15.17
2019,1,17,5,0,19.77,14.52
2019,1,17,6,0,25.8,14.02
2019,1,17,7,0,32.8,13.25
2019,1,17,8,0,32.96,13.15
2019,1,17,9,0,35.050000000000004,12.94
2019,1,17,10,0,33.78,12.35
2019,1,17,11,0,31.150000000000002,11.51
2019,1,17,12,0,23.67,12.36
2019,1,17,13,0,24.02,11.88
2019,1,17,14,0,28.740000000000002,11.11
2019,1,17,15,0,34.97,9.58
2019,1,17,16,0,34.12,7.59
2019,1,17,17,0,29.96,8.01
2019,1,17,18,0,32.07,7.07
2019,1,17,19,0,36.45,6.58
2019,1,17,20,0,32.94,6.32
2019,1,17,21,0,40.38,6.69
2019,1,17,22,0,48.18,6.28
2019,1,17,23,0,34.89,3.93
2019,1,18,0,0,36.72,2.37
2019,1,18,1,0,5.09,1.87
2019,1,18,2,0,339.42,1.3800000000000001
2019,1,18,3,0,16.75,0.27
2019,1,18,4,0,305.95,0.34
2019,1,18,5,0,278.28000000000003,1.03
2019,1,18,6,0,304.63,0.86
2019,1,18,7,0,2.43,2.42
2019,1,18,8,0,23.76,4.33
2019,1,18,9,0,32.82,3.52
2019,1,18,10,0,39.980000000000004,2.07
2019,1,18,11,0,39.76,1.37
2019,1,18,12,0,19.61,2.21
2019,1,18,13,0,21.92,2.0300000000000002
2019,1,18,14,0,15.8,2.06
2019,1,18,15,0,26.6,2.06
2019,1,18,16,0,11.57,2.79
2019,1,18,17,0,25.95,4.21
2019,1,18,18,0,37.11,5.47
2019,1,18,19,0,41,4.75
2019,1,18,20,0,37.88,3.2
2019,1,18,21,0,25.12,3.24
2019,1,18,22,0,39.82,3.33
2019,1,18,23,0,45.29,2.73
2019,1,19,0,0,34.28,2.98
2019,1,19,1,0,42.21,2.88
2019,1,19,2,0,38.12,1.77
2019,1,19,3,0,27.6,1.57
2019,1,19,4,0,35.27,2.19
2019,1,19,5,0,37.35,2.38
2019,1,19,6,0,34.99,2.21
2019,1,19,7,0,56.52,1.68
2019,1,19,8,0,51.58,1.21
2019,1,19,9,0,35.53,2
2019,1,19,10,0,38.93,2.38
2019,1,19,11,0,36.160000000000004,2.67
2019,1,19,12,0,36.980000000000004,1.8900000000000001
2019,1,19,13,0,35.75,1.51
2019,1,19,14,0,60.56,1.2
2019,1,19,15,0,68.5,1.09
2019,1,19,16,0,70,0.77
2019,1,19,17,0,75.51,0.6900000000000001
2019,1,19,18,0,63.01,0.34
2019,1,19,19,0,20.64,1.8900000000000001
2019,1,19,20,0,36.02,1.94
2019,1,19,21,0,88.5,1.1400000000000001
2019,1,19,22,0,166.65,0.75
2019,1,19,23,0,199,0.81
2019,1,20,0,0,201.26,1.08
2019,1,20,1,0,152.3,0.81
2019,1,20,2,0,118.5,1.06
2019,1,20,3,0,35.26,1.59
2019,1,20,4,0,5.11,3.43
2019,1,20,5,0,14.790000000000001,4.8100000000000005
2019,1,20,6,0,120.24000000000001,3.98
2019,1,20,7,0,80.75,4.69
2019,1,20,8,0,103.15,2.18
2019,1,20,9,0,130.59,3.04
2019,1,20,10,0,111.88,2.96
2019,1,20,11,0,100.67,3.27
2019,1,20,12,0,97.63,4.14
2019,1,20,13,0,89.19,5.4
2019,1,20,14,0,87.02,4.29
2019,1,20,15,0,88.47,3.35
2019,1,20,16,0,97.02,2.27
2019,1,20,17,0,79.14,1.79
2019,1,20,18,0,24.080000000000002,1.58
2019,1,20,19,0,64.48,1.6300000000000001
2019,1,20,20,0,83.5,3.34
2019,1,20,21,0,73.03,3.43
2019,1,20,22,0,11.46,3.11
2019,1,20,23,0,25.23,4.37
2019,1,21,0,0,32.24,6.95
2019,1,21,1,0,36.77,6.74
2019,1,21,2,0,26.59,6.2
2019,1,21,3,0,27.05,6.83
2019,1,21,4,0,31.310000000000002,6.5
2019,1,21,5,0,32.63,4.87
2019,1,21,6,0,29.05,5.33
2019,1,21,7,0,32.730000000000004,6.91
2019,1,21,8,0,34.25,7.9
2019,1,21,9,0,28.490000000000002,6.74
2019,1,21,10,0,27.48,6.38
2019,1,21,11,0,23.13,7.07
2019,1,21,12,0,18.36,7.67
2019,1,21,13,0,18.89,7.61
2019,1,21,14,0,21.46,8.040000000000001
2019,1,21,15,0,34.17,8.8
2019,1,21,16,0,29.400000000000002,9.01
2019,1,21,17,0,26.18,9.3
2019,1,21,18,0,18.8,9.91
2019,1,21,19,0,17.88,9.35
2019,1,21,20,0,19.28,9.06
2019,1,21,21,0,19.900000000000002,8.77
2019,1,21,22,0,22.3,9.120000000000001
2019,1,21,23,0,22.54,8.870000000000001
2019,1,22,0,0,24.07,9.19
2019,1,22,1,0,26.66,10.120000000000001
2019,1,22,2,0,24.36,10.48
2019,1,22,3,0,25.650000000000002,10.48
2019,1,22,4,0,26.26,9.47
2019,1,22,5,0,23.63,9.63
2019,1,22,6,0,25.84,9.88
2019,1,22,7,0,30.72,9.97
2019,1,22,8,0,34.95,10.97
2019,1,22,9,0,35.75,10.86
2019,1,22,10,0,34.95,11.19
2019,1,22,11,0,31.7,11.07
2019,1,22,12,0,30.740000000000002,10.200000000000001
2019,1,22,13,0,29.14,10.88
2019,1,22,14,0,34.68,11.540000000000001
2019,1,22,15,0,34.980000000000004,10.31
2019,1,22,16,0,32.22,10.73
2019,1,22,17,0,36.5,10.5
2019,1,22,18,0,39.52,10.92
2019,1,22,19,0,42.61,11.44
2019,1,22,20,0,49.75,13.1
2019,1,22,21,0,47.160000000000004,14.01
2019,1,22,22,0,54.08,14.290000000000001
2019,1,22,23,0,58.370000000000005,15.05
2019,1,23,0,0,62.34,14.38
2019,1,23,1,0,45.63,12.6
2019,1,23,2,0,77.48,12.700000000000001
2019,1,23,3,0,74.02,11.44
2019,1,23,4,0,66.23,11.07
2019,1,23,5,0,78.71000000000001,11.36
2019,1,23,6,0,94.72,12.17
2019,1,23,7,0,117.85000000000001,10.17
2019,1,23,8,0,141.93,6.34
2019,1,23,9,0,125.73,5.12
2019,1,23,10,0,140.36,4.72
2019,1,23,11,0,263.49,1.44
2019,1,23,12,0,13.9,3.19
2019,1,23,13,0,26.080000000000002,5.26
2019,1,23,14,0,37.56,6.55
2019,1,23,15,0,56.980000000000004,5.45
2019,1,23,16,0,109.39,15.99
2019,1,23,17,0,110.43,18.830000000000002
2019,1,23,18,0,102.25,15.94
2019,1,23,19,0,118.01,19.71
2019,1,23,20,0,122.2,14.11
2019,1,23,21,0,130.97,12.94
2019,1,23,22,0,164.22,5.79
2019,1,23,23,0,154.31,4.88
2019,1,24,0,0,145.65,6.78
2019,1,24,1,0,169.6,13.33
2019,1,24,2,0,207.43,7.96
2019,1,24,3,0,209.55,10.39
2019,1,24,4,0,197.62,13.040000000000001
2019,1,24,5,0,215.4,8.03
2019,1,24,6,0,215.64000000000001,6.29
2019,1,24,7,0,225.96,4.96
2019,1,24,8,0,307.54,3.14
2019,1,24,9,0,37.78,6.34
2019,1,24,10,0,44.410000000000004,8.84
2019,1,24,11,0,95.19,15.56
2019,1,24,12,0,25.43,13.75
2019,1,24,13,0,48.02,11.21
2019,1,24,14,0,49.35,9.13
2019,1,24,15,0,46.85,11.61
2019,1,24,16,0,53.63,15.35
2019,1,24,17,0,61.93,14.73
2019,1,24,18,0,81.92,12.5
2019,1,24,19,0,87.28,9.07
2019,1,24,20,0,188.32,4.24
2019,1,24,21,0,192.13,5.2
2019,1,24,22,0,199.18,7
2019,1,24,23,0,199.74,6.58
2019,1,25,0,0,193.4,6.23
2019,1,25,1,0,191.08,3.56
2019,1,25,2,0,350.01,0.81
2019,1,25,3,0,6.54,4.22
2019,1,25,4,0,31.19,9.94
2019,1,25,5,0,25.47,10.3
2019,1,25,6,0,32.76,12.780000000000001
2019,1,25,7,0,79.57000000000001,12.39
2019,1,25,8,0,73.35000000000001,13.16
2019,1,25,9,0,57.33,17.82
2019,1,25,10,0,58.25,22.240000000000002
2019,1,25,11,0,53.43,19.21
2019,1,25,12,0,92.47,20.97
2019,1,25,13,0,178.01,21.650000000000002
2019,1,25,14,0,173.44,19.25
2019,1,25,15,0,184.94,26.04
2019,1,25,16,0,195.62,26.35
2019,1,25,17,0,198.68,21.87
2019,1,25,18,0,197.5,25.64
2019,1,25,19,0,194.98000000000002,25.830000000000002
2019,1,25,20,0,193.29,27.22
2019,1,25,21,0,198.39000000000001,25.87
2019,1,25,22,0,202.15,21.92
2019,1,25,23,0,202.09,20.900000000000002
2019,1,26,0,0,199.59,21.56
2019,1,26,1,0,196.6,20.27
2019,1,26,2,0,196.96,20.94
2019,1,26,3,0,197.89000000000001,19.75
2019,1,26,4,0,209.31,15.92
2019,1,26,5,0,201.59,13.46
2019,1,26,6,0,206.02,13.91
2019,1,26,7,0,205.1,16.71
2019,1,26,8,0,205.21,13.790000000000001
2019,1,26,9,0,211.46,14.13
2019,1,26,10,0,208.24,16.51
2019,1,26,11,0,208.08,11.84
2019,1,26,12,0,217.73000000000002,8.55
2019,1,26,13,0,223.8,6.86
2019,1,26,14,0,205.77,12.14
2019,1,26,15,0,214.93,12.13
2019,1,26,16,0,209.15,9.31
2019,1,26,17,0,207.6,10.44
2019,1,26,18,0,206.68,12.14
2019,1,26,19,0,209,8.41
2019,1,26,20,0,179.35,4.61
2019,1,26,21,0,185.48,10.44
2019,1,26,22,0,195.45000000000002,9.05
2019,1,26,23,0,183.75,8.540000000000001
2019,1,27,0,0,182.47,13.52
2019,1,27,1,0,183.17000000000002,14.05
2019,1,27,2,0,184.63,14.4
2019,1,27,3,0,188.36,12.75
2019,1,27,4,0,192.61,11.73
2019,1,27,5,0,193.81,15.36
2019,1,27,6,0,188.5,17.75
2019,1,27,7,0,184.70000000000002,15.75
2019,1,27,8,0,185.73,11.56
2019,1,27,9,0,186.27,11.55
2019,1,27,10,0,197.16,14.58
2019,1,27,11,0,209.38,9.44
2019,1,27,12,0,210.83,8.59
2019,1,27,13,0,228.81,7.890000000000001
2019,1,27,14,0,239.14000000000001,6.3500000000000005
2019,1,27,15,0,341.49,2.37
2019,1,27,16,0,307.28000000000003,2.59
2019,1,27,17,0,345.84000000000003,2.63
2019,1,27,18,0,320.21,2.27
2019,1,27,19,0,350.15000000000003,2.61
2019,1,27,20,0,347.56,1.95
2019,1,27,21,0,332.87,1.9100000000000001
2019,1,27,22,0,327.63,1.06
2019,1,27,23,0,33.99,2.39
2019,1,28,0,0,48,4.64
2019,1,28,1,0,52.56,4.3100000000000005
2019,1,28,2,0,51.47,3.87
2019,1,28,3,0,21.69,4.79
2019,1,28,4,0,13.34,7.58
2019,1,28,5,0,15.610000000000001,6.96
2019,1,28,6,0,14.33,7.86
2019,1,28,7,0,16.71,8.33
2019,1,28,8,0,14.02,8.790000000000001
2019,1,28,9,0,9.32,10.58
2019,1,28,10,0,9.42,11.53
2019,1,28,11,0,32.910000000000004,11.26
2019,1,28,12,0,41.79,12.31
2019,1,28,13,0,42.62,12.66
2019,1,28,14,0,29.89,12.68
2019,1,28,15,0,30.45,13.56
2019,1,28,16,0,29.580000000000002,13.8
2019,1,28,17,0,24.88,13.01
2019,1,28,18,0,25.03,13.24
2019,1,28,19,0,28.11,12.91
2019,1,28,20,0,34.81,12.96
2019,1,28,21,0,46.09,14.17
2019,1,28,22,0,45,15.49
2019,1,28,23,0,29.54,15.6
2019,1,29,0,0,26.150000000000002,15.84
2019,1,29,1,0,26.490000000000002,15.92
2019,1,29,2,0,33.11,16.42
2019,1,29,3,0,30.04,16.09
2019,1,29,4,0,29.57,16.27
2019,1,29,5,0,34.51,16.3
2019,1,29,6,0,37.83,16.6
2019,1,29,7,0,33.8,16.11
2019,1,29,8,0,33.94,16.59
2019,1,29,9,0,30.61,17.150000000000002
2019,1,29,10,0,24.68,16.32
